k,m,h(m)
130,58,7.36132e-45
130,59,2.19741e-46
130,60,4.95656e-48
130,61,7.50994e-50
130,62,5.73278e-52
131,1,0.317708
131,2,0.0998037
131,3,0.0309917
131,4,0.00951067
131,5,0.00288355
131,6,0.000863524
131,7,0.000255343
131,8,7.45326e-05
131,9,2.14686e-05
131,10,6.10038e-06
131,11,1.70945e-06
131,12,4.72223e-07
131,13,1.28549e-07
131,14,3.44714e-08
131,15,9.10199e-09
131,16,2.36549e-09
131,17,6.04813e-10
131,18,1.52067e-10
131,19,3.75798e-11
131,20,9.12342e-12
131,21,2.17477e-12
131,22,5.08718e-13
131,23,1.16706e-13
131,24,2.62416e-14
131,25,5.77939e-15
131,26,1.24586e-15
131,27,2.62681e-16
131,28,5.41281e-17
131,29,1.08916e-17
131,30,2.13824e-18
131,31,4.09169e-19
131,32,7.62426e-20
131,33,1.3819e-20
131,34,2.43353e-21
131,35,4.15856e-22
131,36,6.88679e-23
131,37,1.10365e-23
131,38,1.70888e-24
131,39,2.55223e-25
131,40,3.66987e-26
131,41,5.07021e-27
131,42,6.71551e-28
131,43,8.50631e-29
131,44,1.02761e-29
131,45,1.18036e-30
131,46,1.28475e-31
131,47,1.31995e-32
131,48,1.27443e-33
131,49,1.15053e-34
131,50,9.65477e-36
131,51,7.47905e-37
131,52,5.30429e-38
131,53,3.4099e-39
131,54,1.96253e-40
131,55,9.95488e-42
131,56,4.3598e-43
131,57,1.60287e-44
131,58,4.74924e-46
131,59,1.06326e-47
131,60,1.59889e-49
131,61,1.21128e-51
132,1,0.3125
132,2,0.0965314
132,3,0.0294675
132,4,0.00888702
132,5,0.0026472
132,6,0.000778587
132,7,0.000226042
132,8,6.47578e-05
132,9,1.83011e-05
132,10,5.10031e-06
132,11,1.40119e-06
132,12,3.79326e-07
132,13,1.01154e-07
132,14,2.65599e-08
132,15,6.8638e-09
132,16,1.74503e-09
132,17,4.36258e-10
132,18,1.07195e-10
132,19,2.58746e-11
132,20,6.13214e-12
132,21,1.42608e-12
132,22,3.25246e-13
132,23,7.2702e-14
132,24,1.5917e-14
132,25,3.41079e-15
132,26,7.14836e-16
132,27,1.46412e-16
132,28,2.92824e-17
132,29,5.71365e-18
132,30,1.08664e-18
132,31,2.0123e-19
132,32,3.62465e-20
132,33,6.34313e-21
132,34,1.07714e-21
132,35,1.7725e-22
132,36,2.82246e-23
132,37,4.34224e-24
132,38,6.44332e-25
132,39,9.20475e-26
132,40,1.2634e-26
132,41,1.66236e-27
132,42,2.09172e-28
132,43,2.51006e-29
132,44,2.86383e-30
132,45,3.09603e-31
132,46,3.15921e-32
132,47,3.02938e-33
132,48,2.716e-34
132,49,2.26333e-35
132,50,1.74102e-36
132,51,1.22607e-37
132,52,7.826e-39
132,53,4.472e-40
132,54,2.25209e-41
132,55,9.79168e-43
132,56,3.57361e-44
132,57,1.05106e-45
132,58,2.33569e-47
132,59,3.4861e-49
132,60,2.62113e-51
133,1,0.307292
133,2,0.0933137
133,3,0.0279941
133,4,0.00829455
133,5,0.0024266
133,6,0.000700729
133,7,0.00019967
133,8,5.61235e-05
133,9,1.5556e-05
133,10,4.25026e-06
133,11,1.1443e-06
133,12,3.03461e-07
133,13,7.92371e-08
133,14,2.03626e-08
133,15,5.14785e-09
133,16,1.27969e-09
133,17,3.12652e-10
133,18,7.50364e-11
133,19,1.7681e-11
133,20,4.08809e-12
133,21,9.26951e-13
133,22,2.05989e-13
133,23,4.48329e-14
133,24,9.55021e-15
133,25,1.98963e-15
133,26,4.05074e-16
133,27,8.05267e-17
133,28,1.56173e-17
133,29,2.95205e-18
133,30,5.43322e-19
133,31,9.72614e-20
133,32,1.6915e-20
133,33,2.85441e-21
133,34,4.66759e-22
133,35,7.38543e-23
133,36,1.12898e-23
133,37,1.66453e-24
133,38,2.36255e-25
133,39,3.22166e-26
133,40,4.21132e-27
133,41,5.26415e-28
133,42,6.27515e-29
133,43,7.11184e-30
133,44,7.63687e-31
133,45,7.74007e-32
133,46,7.3715e-33
133,47,6.56366e-34
133,48,5.432e-35
133,49,4.14944e-36
133,50,2.90171e-37
133,51,1.83911e-38
133,52,1.04347e-39
133,53,5.21733e-41
133,54,2.25209e-42
133,55,8.15973e-44
133,56,2.3824e-45
133,57,5.2553e-47
133,58,7.78563e-49
133,59,5.81017e-51
134,1,0.302083
134,2,0.0901505
134,3,0.0265707
134,4,0.00773221
134,5,0.00222095
134,6,0.000629468
134,7,0.00017598
134,8,4.85135e-05
134,9,1.3183e-05
134,10,3.52988e-06
134,11,9.30957e-07
134,12,2.4174e-07
134,13,6.17781e-08
134,14,1.55308e-08
134,15,3.83907e-09
134,16,9.32656e-10
134,17,2.22566e-10
134,18,5.2144e-11
134,19,1.19871e-11
134,20,2.7023e-12
134,21,5.97019e-13
134,22,1.2918e-13
134,23,2.73557e-14
134,24,5.66538e-15
134,25,1.14656e-15
134,26,2.26567e-16
134,27,4.36755e-17
134,28,8.2057e-18
134,29,1.50104e-18
134,30,2.67057e-19
134,31,4.61579e-20
134,32,7.74077e-21
134,33,1.25788e-21
134,34,1.97779e-22
134,35,3.00424e-23
134,36,4.40112e-24
134,37,6.2067e-25
134,38,8.40908e-26
134,39,1.09209e-26
134,40,1.35619e-27
134,41,1.60601e-28
134,42,1.80809e-29
134,43,1.92863e-30
134,44,1.94158e-31
134,45,1.83663e-32
134,46,1.62423e-33
134,47,1.33498e-34
134,48,1.01274e-35
134,49,7.03295e-37
134,50,4.42633e-38
134,51,2.49371e-39
134,52,1.23801e-40
134,53,5.30576e-42
134,54,1.90855e-43
134,55,5.53202e-45
134,56,1.21139e-46
134,57,1.78146e-48
134,58,1.3196e-50
135,1,0.296875
135,2,0.0870419
135,3,0.0251963
135,4,0.00719895
135,5,0.00202949
135,6,0.000564351
135,7,0.000154741
135,8,4.1822e-05
135,9,1.11374e-05
135,10,2.92128e-06
135,11,7.54396e-07
135,12,1.91725e-07
135,13,4.79312e-08
135,14,1.1782e-08
135,15,2.84621e-09
135,16,6.75372e-10
135,17,1.57331e-10
135,18,3.59614e-11
135,19,8.0603e-12
135,20,1.77047e-12
135,21,3.80857e-13
135,22,8.01805e-14
135,23,1.65077e-14
135,24,3.32108e-15
135,25,6.52356e-16
135,26,1.25002e-16
135,27,2.33438e-17
135,28,4.24433e-18
135,29,7.50521e-19
135,30,1.28924e-19
135,31,2.14873e-20
135,32,3.47e-21
135,33,5.42188e-22
135,34,8.18397e-23
135,35,1.19134e-23
135,36,1.66939e-24
135,37,2.24725e-25
135,38,2.89968e-26
135,39,3.57753e-27
135,40,4.20886e-28
135,41,4.70728e-29
135,42,4.98785e-30
135,43,4.98785e-31
135,44,4.68657e-32
135,45,4.11658e-33
135,46,3.36047e-34
135,47,2.53186e-35
135,48,1.74611e-36
135,49,1.09132e-37
135,50,6.10529e-39
135,51,3.00965e-40
135,52,1.2807e-41
135,53,4.57393e-43
135,54,1.31624e-44
135,55,2.86139e-46
135,56,4.17721e-48
135,57,3.07148e-50
136,1,0.291667
136,2,0.0839878
136,3,0.0238702
136,4,0.00669376
136,5,0.00185147
136,6,0.000504945
136,7,0.000135738
136,8,3.59522e-05
136,9,9.37884e-06
136,10,2.40877e-06
136,11,6.08811e-07
136,12,1.51362e-07
136,13,3.69996e-08
136,14,8.88816e-09
136,15,2.09721e-09
136,16,4.85794e-10
136,17,1.10408e-10
136,18,2.46051e-11
136,19,5.37354e-12
136,20,1.14925e-12
136,21,2.40541e-13
136,22,4.92336e-14
136,23,9.84672e-15
136,24,1.92273e-15
136,25,3.66235e-16
136,26,6.79837e-17
136,27,1.22862e-17
136,28,2.15939e-18
136,29,3.68677e-19
136,30,6.10692e-20
136,31,9.80123e-21
136,32,1.52193e-21
136,33,2.2829e-22
136,34,3.3023e-23
136,35,4.59814e-24
136,36,6.15038e-25
136,37,7.88511e-26
136,38,9.66561e-27
136,39,1.12975e-27
136,40,1.25527e-28
136,41,1.32134e-29
136,42,1.31259e-30
136,43,1.22508e-31
136,44,1.06887e-32
136,45,8.66648e-34
136,46,6.48512e-35
136,47,4.44186e-36
136,48,2.75702e-37
136,49,1.53168e-38
136,50,7.49772e-40
136,51,3.16805e-41
136,52,1.12342e-42
136,53,3.20978e-44
136,54,6.92758e-46
136,55,1.004e-47
136,56,7.32844e-50
137,1,0.286458
137,2,0.0809882
137,3,0.0225915
137,4,0.00621564
137,5,0.00168616
137,6,0.000450844
137,7,0.000118771
137,8,3.08162e-05
137,9,7.87153e-06
137,10,1.97864e-06
137,11,4.89223e-07
137,12,1.18927e-07
137,13,2.84104e-08
137,14,6.66612e-09
137,15,1.53546e-09
137,16,3.46995e-10
137,17,7.6891e-11
137,18,1.66963e-11
137,19,3.55037e-12
137,20,7.38806e-13
137,21,1.50338e-13
137,22,2.98918e-14
137,23,5.80253e-15
137,24,1.0987e-15
137,25,2.02737e-16
137,26,3.64198e-17
137,27,6.3625e-18
137,28,1.0797e-18
137,29,1.77755e-19
137,30,2.83536e-20
137,31,4.37555e-21
137,32,6.52256e-22
137,33,9.37618e-23
137,34,1.29733e-23
137,35,1.7243e-24
137,36,2.19656e-25
137,37,2.6753e-26
137,38,3.1068e-27
137,39,3.42959e-28
137,40,3.5865e-29
137,41,3.53931e-30
137,42,3.28148e-31
137,43,2.84395e-32
137,44,2.29043e-33
137,45,1.70234e-34
137,46,1.15806e-35
137,47,7.13871e-37
137,48,3.9386e-38
137,49,1.9146e-39
137,50,8.03327e-41
137,51,2.82862e-42
137,52,8.02445e-44
137,53,1.71952e-45
137,54,2.47414e-47
137,55,1.79285e-49
138,1,0.28125
138,2,0.0780432
138,3,0.0213592
138,4,0.00576359
138,5,0.00153287
138,6,0.000401661
138,7,0.000103654
138,8,2.63338e-05
138,9,6.58346e-06
138,10,1.61888e-06
138,11,3.91378e-07
138,12,9.29794e-08
138,13,2.16952e-08
138,14,4.96929e-09
138,15,1.11669e-09
138,16,2.46051e-10
138,17,5.31247e-11
138,18,1.12321e-11
138,19,2.32388e-12
138,20,4.70149e-13
138,21,9.29364e-14
138,22,1.79351e-14
138,23,3.37602e-15
138,24,6.1927e-16
138,25,1.10584e-16
138,26,1.92032e-17
138,27,3.23909e-18
138,28,5.30033e-19
138,29,8.40297e-20
138,30,1.2888e-20
138,31,1.90933e-21
138,32,2.72762e-22
138,33,3.75047e-23
138,34,4.95345e-24
138,35,6.27019e-25
138,36,7.58813e-26
138,37,8.75554e-27
138,38,9.60285e-28
138,39,9.97699e-29
138,40,9.78136e-30
138,41,9.00915e-31
138,42,7.75622e-32
138,43,6.20497e-33
138,44,4.58085e-34
138,45,3.09517e-35
138,46,1.895e-36
138,47,1.03836e-37
138,48,5.01276e-39
138,49,2.08865e-40
138,50,7.30297e-42
138,51,2.05718e-43
138,52,4.37697e-45
138,53,6.25281e-47
138,54,4.49843e-49
139,1,0.276042
139,2,0.0751527
139,3,0.0201726
139,4,0.00533666
139,5,0.00139094
139,6,0.000357032
139,7,9.02178e-05
139,8,2.24325e-05
139,9,5.48622e-06
139,10,1.31909e-06
139,11,3.11653e-07
139,12,7.23173e-08
139,13,1.64723e-08
139,14,3.68096e-09
139,15,8.06502e-10
139,16,1.73147e-10
139,17,3.64003e-11
139,18,7.48806e-12
139,19,1.50622e-12
139,20,2.9602e-13
139,21,5.67945e-14
139,22,1.06282e-14
139,23,1.93809e-15
139,24,3.44039e-16
139,25,5.93876e-17
139,26,9.95721e-18
139,27,1.61955e-18
139,28,2.55201e-19
139,29,3.89026e-20
139,30,5.72799e-21
139,31,8.13234e-22
139,32,1.11125e-22
139,33,1.45852e-23
139,34,1.83461e-24
139,35,2.20618e-25
139,36,2.52938e-26
139,37,2.75637e-27
139,38,2.84529e-28
139,39,2.77138e-29
139,40,2.53591e-30
139,41,2.16887e-31
139,42,1.7236e-32
139,43,1.26398e-33
139,44,8.48306e-35
139,45,5.15862e-36
139,46,2.80741e-37
139,47,1.34602e-38
139,48,5.56974e-40
139,49,1.93394e-41
139,50,5.40961e-43
139,51,1.14288e-44
139,52,1.6211e-46
139,53,1.15793e-48
140,1,0.270833
140,2,0.0723168
140,3,0.0190307
140,4,0.00493389
140,5,0.00125972
140,6,0.000316613
140,7,7.83022e-05
140,8,1.90465e-05
140,9,4.5546e-06
140,10,1.07021e-06
140,11,2.4697e-07
140,12,5.59436e-08
140,13,1.24319e-08
140,14,2.70863e-09
140,15,5.78246e-10
140,16,1.20876e-10
140,17,2.47247e-11
140,18,4.94494e-12
140,19,9.66253e-13
140,20,1.84314e-13
140,21,3.4291e-14
140,22,6.2165e-15
140,23,1.09703e-15
140,24,1.88248e-16
140,25,3.13746e-17
140,26,5.07254e-18
140,27,7.94494e-19
140,28,1.20378e-19
140,29,1.76163e-20
140,30,2.48573e-21
140,31,3.37569e-22
140,32,4.40307e-23
140,33,5.50384e-24
140,34,6.57691e-25
140,35,7.49269e-26
140,36,8.1131e-27
140,37,8.32113e-28
140,38,8.0527e-29
140,39,7.32064e-30
140,40,6.22015e-31
140,41,4.91065e-32
140,42,3.57729e-33
140,43,2.38486e-34
140,44,1.44052e-35
140,45,7.7866e-37
140,46,3.7079e-38
140,47,1.5238e-39
140,48,5.25447e-41
140,49,1.45957e-42
140,50,3.06204e-44
140,51,4.31274e-46
140,52,3.05868e-48
141,1,0.265625
141,2,0.0695353
141,3,0.0179328
141,4,0.00455436
141,5,0.00113859
141,6,0.000280081
141,7,6.77615e-05
141,8,1.61163e-05
141,9,3.7663e-06
141,10,8.64397e-07
141,11,1.94727e-07
141,12,4.30335e-08
141,13,9.32393e-09
141,14,1.97938e-09
141,15,4.11445e-10
141,16,8.36836e-11
141,17,1.66416e-11
141,18,3.23323e-12
141,19,6.13199e-13
141,20,1.13424e-13
141,21,2.04427e-14
141,22,3.58644e-15
141,23,6.11805e-16
141,24,1.01364e-16
141,25,1.62907e-17
141,26,2.53627e-18
141,27,3.81968e-19
141,28,5.5559e-20
141,29,7.79182e-21
141,30,1.05166e-21
141,31,1.36326e-22
141,32,1.69349e-23
141,33,2.01102e-24
141,34,2.27662e-25
141,35,2.44953e-26
141,36,2.49634e-27
141,37,2.40033e-28
141,38,2.16804e-29
141,39,1.83016e-30
141,40,1.43542e-31
141,41,1.03879e-32
141,42,6.87941e-34
141,43,4.12764e-35
141,44,2.21618e-36
141,45,1.0482e-37
141,46,4.27835e-39
141,47,1.46519e-40
141,48,4.0419e-42
141,49,8.42062e-44
141,50,1.17771e-45
141,51,8.29373e-48
142,1,0.260417
142,2,0.0668085
142,3,0.0168779
142,4,0.00419716
142,5,0.00102696
142,6,0.00024713
142,7,5.84609e-05
142,8,1.35882e-05
142,9,3.10166e-06
142,10,6.94907e-07
142,11,1.52727e-07
142,12,3.2908e-08
142,13,6.94724e-09
142,14,1.43602e-09
142,15,2.90431e-10
142,16,5.743e-11
142,17,1.10944e-11
142,18,2.09209e-12
142,19,3.84752e-13
142,20,6.89441e-14
142,21,1.20251e-14
142,22,2.03935e-15
142,23,3.35893e-16
142,24,5.36634e-17
142,25,8.30504e-18
142,26,1.24327e-18
142,27,1.7975e-19
142,28,2.5056e-20
142,29,3.36118e-21
142,30,4.33035e-22
142,31,5.34611e-23
142,32,6.30907e-24
142,33,7.09771e-25
142,34,7.58875e-26
142,35,7.68481e-27
142,36,7.34217e-28
142,37,6.58913e-29
142,38,5.52637e-30
142,39,4.30626e-31
142,40,3.096e-32
142,41,2.03684e-33
142,42,1.21401e-34
142,43,6.47474e-36
142,44,3.04182e-37
142,45,1.23317e-38
142,46,4.19446e-40
142,47,1.14917e-41
142,48,2.37759e-43
142,49,3.3022e-45
142,50,2.30923e-47
143,1,0.255208
143,2,0.0641361
143,3,0.0158653
143,4,0.00386138
143,5,0.000924267
143,6,0.000217475
143,7,5.02764e-05
143,8,1.14141e-05
143,9,2.54336e-06
143,10,5.55926e-07
143,11,1.19127e-07
143,12,2.50101e-08
143,13,5.14096e-09
143,14,1.03394e-09
143,15,2.03302e-10
143,16,3.90524e-11
143,17,7.32232e-12
143,18,1.33894e-12
143,19,2.38546e-13
143,20,4.13664e-14
143,21,6.97457e-15
143,22,1.14204e-15
143,23,1.81382e-16
143,24,2.79049e-17
143,25,4.15252e-18
143,26,5.9677e-19
143,27,8.26849e-20
143,28,1.10247e-20
143,29,1.41169e-21
143,30,1.73214e-22
143,31,2.03152e-23
143,32,2.27127e-24
143,33,2.41322e-25
143,34,2.4284e-26
143,35,2.30544e-27
143,36,2.05581e-28
143,37,1.71317e-29
143,38,1.32633e-30
143,39,9.47377e-32
143,40,6.19201e-33
143,41,3.66632e-34
143,42,1.94242e-35
143,43,9.06463e-37
143,44,3.65019e-38
143,45,1.23317e-39
143,46,3.35557e-41
143,47,6.895e-43
143,48,9.51035e-45
143,49,6.60441e-47
144,1,0.25
144,2,0.0615183
144,3,0.0148939
144,4,0.00354617
144,5,0.000829954
144,6,0.000190845
144,7,4.30941e-05
144,8,9.55058e-06
144,9,2.07621e-06
144,10,4.42471e-07
144,11,9.23842e-08
144,12,1.88852e-08
144,13,3.77703e-09
144,14,7.38526e-10
144,15,1.41067e-10
144,16,2.63006e-11
144,17,4.78192e-12
144,18,8.47083e-13
144,19,1.46049e-13
144,20,2.44822e-14
144,21,3.98547e-15
144,22,6.29285e-16
144,23,9.62436e-17
144,24,1.42372e-17
144,25,2.03389e-18
144,26,2.80116e-19
144,27,3.71238e-20
144,28,4.72485e-21
144,29,5.76202e-22
144,30,6.71646e-23
144,31,7.46273e-24
144,32,7.87991e-25
144,33,7.87991e-26
144,34,7.43387e-27
144,35,6.58698e-28
144,36,5.45418e-29
144,37,4.19553e-30
144,38,2.97747e-31
144,39,1.93342e-32
144,40,1.13731e-33
144,41,5.98583e-35
144,42,2.77489e-36
144,43,1.10995e-37
144,44,3.72468e-39
144,45,1.00667e-40
144,46,2.05443e-42
144,47,2.81429e-44
144,48,1.94089e-46
145,1,0.244792
145,2,0.0589551
145,3,0.013963
145,4,0.00325065
145,5,0.000743501
145,6,0.00016699
145,7,3.68095e-05
145,8,7.95881e-06
145,9,1.68692e-06
145,10,3.5029e-07
145,11,7.12128e-08
145,12,1.41639e-08
145,13,2.75409e-09
145,14,5.23122e-10
145,15,9.69834e-11
145,16,1.75337e-11
145,17,3.08833e-12
145,18,5.29427e-13
145,19,8.82379e-14
145,20,1.42813e-14
145,21,2.24183e-15
145,22,3.40863e-16
145,23,5.01269e-17
145,24,7.11861e-18
145,25,9.74571e-19
145,26,1.28387e-19
145,27,1.62417e-20
145,28,1.96869e-21
145,29,2.2808e-22
145,30,2.51867e-23
145,31,2.64305e-24
145,32,2.62664e-25
145,33,2.46247e-26
145,34,2.16821e-27
145,35,1.78397e-28
145,36,1.36355e-29
145,37,9.61475e-31
145,38,6.20306e-32
145,39,3.62517e-33
145,40,1.89551e-34
145,41,8.72933e-36
145,42,3.46861e-37
145,43,1.1562e-38
145,44,3.1039e-40
145,45,6.29169e-42
145,46,8.56012e-44
145,47,5.8631e-46
146,1,0.239583
146,2,0.0564463
146,3,0.0130718
146,4,0.002974
146,5,0.000664405
146,6,0.000145672
146,7,3.13272e-05
146,8,6.60412e-06
146,9,1.36389e-06
146,10,2.7576e-07
146,11,5.4546e-08
146,12,1.05476e-08
146,13,1.99232e-09
146,14,3.67299e-10
146,15,6.60312e-11
146,16,1.15648e-11
146,17,1.97127e-12
146,18,3.26668e-13
146,19,5.25672e-14
146,20,8.20413e-15
146,21,1.24016e-15
146,22,1.8131e-16
146,23,2.55967e-17
146,24,3.48357e-18
146,25,4.56182e-19
146,26,5.73642e-20
146,27,6.91135e-21
146,28,7.95853e-22
146,29,8.73497e-23
146,30,9.11009e-24
146,31,8.99762e-25
146,32,8.38288e-26
146,33,7.33502e-27
146,34,5.99718e-28
146,35,4.55482e-29
146,36,3.19128e-30
146,37,2.04569e-31
146,38,1.18782e-32
146,39,6.1705e-34
146,40,2.8231e-35
146,41,1.11438e-36
146,42,3.69001e-38
146,43,9.84002e-40
146,44,1.98121e-41
146,45,2.67731e-43
146,46,1.8213e-45
147,1,0.234375
147,2,0.0539921
147,3,0.0122193
147,4,0.00271539
147,5,0.000592187
147,6,0.000126671
147,7,2.65601e-05
147,8,5.45558e-06
147,9,1.09705e-06
147,10,2.15812e-07
147,11,4.15024e-08
147,12,7.79602e-09
147,13,1.42927e-09
147,14,2.55512e-10
147,15,4.44993e-11
147,16,7.54226e-12
147,17,1.24276e-12
147,18,1.98841e-13
147,19,3.08547e-14
147,20,4.63712e-15
147,21,6.74e-16
147,22,9.45965e-17
147,23,1.27983e-17
147,24,1.66606e-18
147,25,2.08257e-19
147,26,2.4941e-20
147,27,2.85469e-21
147,28,3.11421e-22
147,29,3.22814e-23
147,30,3.16873e-24
147,31,2.93401e-25
147,32,2.55131e-26
147,33,2.07294e-27
147,34,1.56448e-28
147,35,1.0892e-29
147,36,6.93756e-31
147,37,4.00244e-32
147,38,2.06577e-33
147,39,9.38989e-35
147,40,3.68231e-36
147,41,1.21129e-37
147,42,3.2087e-39
147,43,6.41741e-41
147,44,8.61397e-43
147,45,5.82025e-45
148,1,0.229167
148,2,0.0515925
148,3,0.0114047
148,4,0.00247403
148,5,0.000526389
148,6,0.000109782
148,7,2.24285e-05
148,8,4.4857e-06
148,9,8.77637e-07
148,10,1.67854e-07
148,11,3.13573e-08
148,12,5.71708e-09
148,13,1.01637e-09
148,14,1.76019e-10
148,15,2.96662e-11
148,16,4.86056e-12
148,17,7.73272e-13
148,18,1.19305e-13
148,19,1.78271e-14
148,20,2.57618e-15
148,21,3.59467e-16
148,22,4.83493e-17
148,23,6.25697e-18
148,24,7.77493e-19
148,25,9.25587e-20
148,26,1.05306e-20
148,27,1.14188e-21
148,28,1.17648e-22
148,29,1.14778e-23
148,30,1.05624e-24
148,31,9.12802e-26
148,32,7.37045e-27
148,33,5.52784e-28
148,34,3.82429e-29
148,35,2.42044e-30
148,36,1.38751e-31
148,37,7.11545e-33
148,38,3.21343e-34
148,39,1.25198e-35
148,40,4.09145e-37
148,41,1.0767e-38
148,42,2.13914e-40
148,43,2.85218e-42
148,44,1.91422e-44
149,1,0.223958
149,2,0.0492474
149,3,0.0106271
149,4,0.00224911
149,5,0.000466572
149,6,9.48114e-05
149,7,1.88603e-05
149,8,3.67012e-06
149,9,6.9812e-07
149,10,1.29705e-07
149,11,2.3518e-08
149,12,4.15788e-09
149,13,7.16079e-10
149,14,1.20013e-10
149,15,1.95527e-11
149,16,3.09309e-12
149,17,4.74508e-13
149,18,7.04983e-14
149,19,1.01291e-14
149,20,1.40519e-15
149,21,1.87903e-16
149,22,2.41747e-17
149,23,2.98628e-18
149,24,3.53406e-19
149,25,3.99685e-20
149,26,4.30799e-21
149,27,4.41179e-22
149,28,4.2781e-23
149,29,3.9129e-24
149,30,3.36077e-25
149,31,2.69692e-26
149,32,2.01012e-27
149,33,1.38196e-28
149,34,8.69157e-30
149,35,4.9509e-31
149,36,2.52275e-32
149,37,1.132e-33
149,38,4.38195e-35
149,39,1.42271e-36
149,40,3.7195e-38
149,41,7.34112e-40
149,42,9.72334e-42
149,43,6.48223e-44
150,1,0.21875
150,2,0.0469568
150,3,0.00988564
150,4,0.00203989
150,5,0.000412319
150,6,8.15819e-05
150,7,1.579e-05
150,8,2.9873e-06
150,9,5.52002e-07
150,10,9.95413e-08
150,11,1.75018e-08
150,12,2.99754e-09
150,13,4.9959e-10
150,14,8.09392e-11
150,15,1.2732e-11
150,16,1.94217e-12
150,17,2.86912e-13
150,18,4.09874e-14
150,19,5.65343e-15
150,20,7.51612e-16
150,21,9.61364e-17
150,22,1.18062e-17
150,23,1.38897e-18
150,24,1.56156e-19
150,25,1.6731e-20
150,26,1.70316e-21
150,27,1.6416e-22
150,28,1.49236e-23
150,29,1.27397e-24
150,30,1.01605e-25
150,31,7.52628e-27
150,32,5.14218e-28
150,33,3.21386e-29
150,34,1.81917e-30
150,35,9.21097e-32
150,36,4.1068e-33
150,37,1.57954e-34
150,38,5.09529e-36
150,39,1.32345e-37
150,40,2.595e-39
150,41,3.41448e-41
150,42,2.26124e-43
151,1,0.213542
151,2,0.0447208
151,3,0.00917953
151,4,0.00184562
151,5,0.000363234
151,6,6.99273e-05
151,7,1.31584e-05
151,8,2.41829e-06
151,9,4.33716e-07
151,10,7.5841e-08
151,11,1.2918e-08
151,12,2.1411e-09
151,13,3.44955e-10
151,14,5.39595e-11
151,15,8.18486e-12
151,16,1.2023e-12
151,17,1.70781e-13
151,18,2.34214e-14
151,19,3.09593e-15
151,20,3.93702e-16
151,21,4.80682e-17
151,22,5.62201e-18
151,23,6.28343e-19
151,24,6.69241e-20
151,25,6.77208e-21
151,26,6.48822e-22
151,27,5.86285e-23
151,28,4.97454e-24
151,29,3.94323e-25
151,30,2.90299e-26
151,31,1.97117e-27
151,32,1.22433e-28
151,33,6.88684e-30
151,34,3.46508e-31
151,35,1.53516e-32
151,36,5.86686e-34
151,37,1.8804e-35
151,38,4.85265e-37
151,39,9.45322e-39
151,40,1.23572e-40
151,41,8.12971e-43
152,1,0.208333
152,2,0.0425393
152,3,0.00850785
152,4,0.00166556
152,5,0.000318937
152,6,5.9694e-05
152,7,1.09118e-05
152,8,1.94643e-06
152,9,3.3851e-07
152,10,5.73432e-08
152,11,9.45218e-09
152,12,1.51444e-09
152,13,2.35579e-10
152,14,3.55343e-11
152,15,5.1904e-12
152,16,7.33107e-13
152,17,9.99692e-14
152,18,1.31388e-14
152,19,1.66123e-15
152,20,2.01652e-16
152,21,2.34479e-17
152,22,2.60532e-18
152,23,2.75858e-19
152,24,2.7749e-20
152,25,2.64276e-21
152,26,2.37374e-22
152,27,2.00195e-23
152,28,1.57729e-24
152,29,1.15412e-25
152,30,7.78852e-27
152,31,4.80773e-28
152,32,2.68755e-29
152,33,1.34377e-30
152,34,5.91599e-32
152,35,2.24658e-33
152,36,7.15471e-35
152,37,1.83454e-36
152,38,3.55072e-38
152,39,4.61133e-40
152,40,3.01394e-42
153,1,0.203125
153,2,0.0404123
153,3,0.00786976
153,4,0.001499
153,5,0.00027907
153,6,5.07399e-05
153,7,9.00225e-06
153,8,1.55715e-06
153,9,2.62345e-07
153,10,4.30074e-08
153,11,6.85283e-09
153,12,1.06011e-09
153,13,1.59016e-10
153,14,2.30973e-11
153,15,3.244e-12
153,16,4.39864e-13
153,17,5.74823e-14
153,18,7.22634e-15
153,19,8.72145e-16
153,20,1.00826e-16
153,21,1.11378e-17
153,22,1.1724e-18
153,23,1.1724e-19
153,24,1.10996e-20
153,25,9.91036e-22
153,26,8.30809e-23
153,27,6.50633e-24
153,28,4.73188e-25
153,29,3.17382e-26
153,30,1.94713e-27
153,31,1.08174e-28
153,32,5.3751e-30
153,33,2.35161e-31
153,34,8.87398e-33
153,35,2.80822e-34
153,36,7.15471e-36
153,37,1.3759e-37
153,38,1.77536e-39
153,39,1.15283e-41
154,1,0.197917
154,2,0.0383399
154,3,0.0072644
154,4,0.00134526
154,5,0.000243291
154,6,4.29338e-05
154,7,7.38646e-06
154,8,1.23773e-06
154,9,2.01804e-07
154,10,3.19799e-08
154,11,4.91998e-09
154,12,7.3392e-10
154,13,1.06011e-10
154,14,1.48059e-11
154,15,1.99631e-12
154,16,2.59407e-13
154,17,3.24259e-14
154,18,3.89111e-15
154,19,4.47254e-16
154,20,4.91204e-17
154,21,5.1405e-18
154,22,5.11044e-19
154,23,4.80983e-20
154,24,4.26908e-21
154,25,3.55756e-22
154,26,2.76936e-23
154,27,2.00195e-24
154,28,1.33463e-25
154,29,8.138e-27
154,30,4.49337e-28
154,31,2.21895e-29
154,32,9.64761e-31
154,33,3.61785e-32
154,34,1.13769e-33
154,35,2.88023e-35
154,36,5.50362e-37
154,37,7.05592e-39
154,38,4.55221e-41
155,1,0.192708
